country_code,year,rd
COL,2013,200.26905
COL,2014,230.70651
COL,2015,181.75037
COL,2016,137.99809
COL,2017,130.77968
CRI,2013,89.97074
CRI,2014,105.25569
CRI,2015,85.56733
CRI,2016,103.66319
CRI,2017,108.74014
CRI,2018,100.61152
HRV,2013,67.32317
HRV,2014,68.26571
HRV,2015,73.28699
HRV,2016,68.76721
HRV,2017,69.03205
CYP,2013,57.11922
CYP,2014,60.86151
CYP,2015,60.70956
CYP,2016,72.4451
CYP,2017,75.74481
COD,2015,214.15553
ECU,2013,70.38617
ECU,2014,72.48938
SLV,2013,41.57822
SLV,2014,53.91296
SLV,2015,68.88397
SLV,2016,78.69299
SLV,2017,99.52107
SLV,2018,99.85087
EST,2013,83.04729
EST,2014,70.4837
EST,2015,78.45045
EST,2016,74.81412
EST,2017,77.65332
GMB,2018,28.39866
GEO,2013,11.22175
GEO,2014,10.17337
GEO,2015,14.86176
GEO,2016,15.05128
GEO,2017,15.08098
GEO,2018,14.0229
GTM,2013,85.35727
GTM,2014,62.31529
GTM,2015,64.92592
GTM,2016,45.85314
GTM,2017,80.08384
GTM,2018,104.13618
HND,2015,31.78201
HND,2017,38.93342
HKG,2013,99.05448
HKG,2014,97.94823
HKG,2015,105.02597
HKG,2016,107.41934
HKG,2017,110.8984
HKG,2018,116.37481
IRN,2013,29.51188
IRN,2015,35.20316
IRN,2017,43.14598
KAZ,2013,41.59168
KAZ,2014,37.76266
KAZ,2015,37.4235
KAZ,2016,34.49577
KAZ,2017,33.01952
KAZ,2018,31.98748
KWT,2013,206.21365
KWT,2014,268.90103
KWT,2015,41.10032
KWT,2016,29.61877
KWT,2017,31.9197
KWT,2018,25.08948
KGZ,2013,11.25903
KGZ,2014,10.39627
KGZ,2015,8.68534
KGZ,2016,9.16292
KGZ,2017,10.20819
KGZ,2018,9.46673
LVA,2013,37.51442
LVA,2014,41.21385
LVA,2015,39.11724
LVA,2016,30.78713
LVA,2017,37.94482
LSO,2015,27.39196
LTU,2013,41.46491
LTU,2014,43.94981
LTU,2015,50.55312
LTU,2016,42.10237
LTU,2017,45.6921
MKD,2013,40.219
MKD,2014,37.82024
MKD,2015,33.86136
MKD,2016,36.75426
MKD,2017,34.24327
MKD,2018,36.27539
MDG,2014,2.65265
MDG,2016,2.55862
MDG,2017,2.37425
MYS,2014,109.80782
MYS,2015,106.8962
MYS,2016,102.1876
MYS,2018,102.70494
MLT,2013,73.94345
MLT,2014,76.5348
MLT,2015,84.44958
MLT,2016,68.06392
MLT,2017,73.49357
MDA,2013,21.95722
MDA,2014,23.66305
MDA,2015,24.10102
MDA,2016,25.64789
MDA,2017,25.61478
MDA,2018,28.24332
MNG,2013,36.96251
MNG,2014,38.16073
MNG,2015,26.74694
MNG,2016,36.62133
MNG,2017,26.40165
MNG,2018,20.60355
PAK,2013,37.86701
PAK,2015,26.392
PAK,2017,17.29242
PAN,2013,79.63726
PAN,2014,260.42946
PAN,2015,245.75026
PAN,2016,274.58924
PAN,2017,295.86981
PRY,2014,37.09879
PRY,2015,37.4438
PRY,2016,58.86195
PRY,2017,72.1512
PRY,2018,70.50549
ROU,2013,55.59837
ROU,2014,56.99867
ROU,2015,76.74283
ROU,2016,82.26061
ROU,2017,97.93532
RUS,2013,104.16957
RUS,2014,107.94344
RUS,2015,102.31288
RUS,2016,105.32086
RUS,2017,117.77798
RUS,2018,119.31763
SAU,2013,387.72584
SGP,2013,213.57102
SGP,2014,236.52312
SGP,2015,243.38318
SGP,2016,241.02304
SGP,2017,239.78007
SVN,2013,130.7624
SVN,2014,123.87564
SVN,2015,126.75925
SVN,2016,124.694
SVN,2017,100.3963
ZAF,2013,105.48631
ZAF,2014,108.63693
ZAF,2015,107.00537
ZAF,2016,102.09769
ZAF,2017,97.4382
LKA,2013,39.47473
LKA,2014,43.07611
LKA,2015,43.07027
LKA,2016,56.91029
LKA,2017,57.92797
TZA,2013,173.51658
THA,2014,50.16007
THA,2015,61.89101
THA,2016,64.97123
THA,2017,80.42851
TTO,2013,18.53569
TTO,2014,26.92494
TTO,2015,25.4547
TTO,2016,24.16789
TTO,2017,22.1483
TTO,2018,18.60997
TUN,2013,22.54701
TUN,2014,22.23989
TUN,2015,20.76699
TUN,2016,19.01403
TUN,2018,21.72262
UGA,2014,56.62239
UKR,2013,56.44136
UKR,2014,51.18792
UKR,2015,49.73055
UKR,2016,36.10397
UKR,2017,38.07642
UKR,2018,43.63767
URY,2013,78.81249
URY,2014,84.97738
URY,2015,92.46596
URY,2016,103.87431
URY,2017,126.20981
URY,2018,118.28683
MAC,2013,40.8694
MAC,2014,57.41329
MAC,2015,56.61784
MAC,2016,68.20808
MAC,2017,48.72054
MAC,2018,58.1016
SRB,2013,48.93218
SRB,2014,49.84834
SRB,2015,52.58653
SRB,2016,56.19207
SRB,2017,62.66498
SRB,2018,69.56675
MNE,2013,21.38308
MNE,2014,20.32428
MNE,2015,21.52569
MNE,2016,24.20472
MNE,2017,27.89874
AUT,2013,232.89414
AUT,2014,232.06088
AUT,2015,226.81075
AUT,2016,225.5486
AUT,2017,217.44162
AUT,2018,216.19694
BEL,2013,193.64026
BEL,2014,182.44013
BEL,2015,182.25933
BEL,2016,188.23994
BEL,2017,203.3831
BEL,2018,200.87599
CAN,2013,147.47728
CAN,2014,153.61802
CAN,2015,151.83322
CAN,2016,160.47949
CAN,2017,159.92403
CZE,2013,140.86698
CZE,2014,142.88675
CZE,2015,139.2588
CZE,2016,126.72415
CZE,2017,134.31891
CZE,2018,141.60252
DNK,2013,142.85806
DNK,2014,137.1162
DNK,2015,142.24447
DNK,2016,142.08317
DNK,2017,141.04616
DNK,2018,140.60711
FIN,2013,147.25596
FIN,2014,144.53972
FIN,2015,135.30631
FIN,2016,137.7363
FIN,2017,138.10161
FIN,2018,138.34083
FRA,2013,174.39485
FRA,2014,174.96675
FRA,2015,172.50417
FRA,2016,166.25466
FRA,2017,162.76493
FRA,2018,159.13502
DEU,2013,233.16061
DEU,2014,243.6136
DEU,2015,228.89322
DEU,2016,228.04141
DEU,2017,232.12283
DEU,2018,233.07861
GRC,2013,62.54015
GRC,2014,63.30477
GRC,2015,62.583
GRC,2016,76.24412
GRC,2017,73.98692
GRC,2018,74.97479
HUN,2013,96.58614
HUN,2014,93.50921
HUN,2015,100.3502
HUN,2016,88.92775
HUN,2017,94.25327
HUN,2018,103.13619
ISL,2013,115.56643
ISL,2015,151.63818
ISL,2017,153.55441
IRL,2013,115.68738
IRL,2014,117.99773
IRL,2015,114.78246
IRL,2016,118.61509
IRL,2018,130.9784
ITA,2013,184.93743
ITA,2014,186.98391
ITA,2015,176.93719
ITA,2016,172.24805
ITA,2017,167.25069
ITA,2018,171.89532
JPN,2013,210.99757
JPN,2014,210.09541
JPN,2015,211.71692
JPN,2016,203.71884
JPN,2017,208.08556
JPN,2018,212.54849
KOR,2013,201.5628
KOR,2014,200.00477
KOR,2015,194.41623
KOR,2016,197.9005
KOR,2017,207.26074
KOR,2018,210.56863
MEX,2013,223.40636
MEX,2014,224.84527
MEX,2015,209.39725
MEX,2016,171.48692
NLD,2013,166.13965
NLD,2014,173.50312
NLD,2015,171.15646
NLD,2016,171.7067
NLD,2017,171.11963
NLD,2018,166.66708
NZL,2013,78.17742
NZL,2015,64.19538
NZL,2017,72.16157
NOR,2013,141.72152
NOR,2014,145.2495
NOR,2015,159.51147
NOR,2016,163.49257
NOR,2017,162.97817
NOR,2018,158.80399
POL,2013,88.20743
POL,2014,89.437
POL,2015,94.37388
POL,2016,87.56316
POL,2017,75.8594
POL,2018,90.90263
PRT,2013,80.48227
PRT,2014,78.28319
PRT,2015,75.78094
PRT,2016,74.48261
PRT,2017,73.07284
PRT,2018,73.97147
SVK,2013,66.77392
SVK,2014,73.26254
SVK,2015,104.04874
SVK,2016,84.90709
SVK,2017,91.3303
SVK,2018,72.30913
ESP,2013,124.10059
ESP,2014,123.54413
ESP,2015,126.03222
ESP,2016,122.27503
ESP,2017,121.59896
ESP,2018,121.53145
SWE,2013,178.08159
SWE,2014,167.53164
SWE,2015,181.4189
SWE,2016,177.14765
SWE,2017,181.05395
SWE,2018,176.95425
CHE,2015,281.38335
CHE,2017,276.23736
TUR,2013,109.86011
TUR,2014,120.75566
TUR,2015,123.60331
TUR,2016,129.85476
TUR,2017,126.9219
GBR,2013,128.82679
GBR,2014,129.76561
GBR,2015,129.64106
GBR,2016,130.91613
GBR,2017,134.64872
GBR,2018,129.60326
USA,2013,301.88918
USA,2014,299.78313
USA,2015,301.60584
USA,2016,310.69935
USA,2017,309.94481
ARG,2013,88.06765
ARG,2014,81.00992
ARG,2015,84.6951
ARG,2016,71.90543
ARG,2017,75.93411
ARG,2018,64.92734
BIH,2013,111.59143
BIH,2014,73.53754
BIH,2015,52.36137
BIH,2016,46.98686
BIH,2017,38.94229
BIH,2018,40.76974
BRA,2013,197.09929
BRA,2014,197.25281
BGR,2013,49.41292
BGR,2014,58.28499
BGR,2015,67.48959
BGR,2016,50.55874
BGR,2017,53.38641
BGR,2018,51.12944
CHN,2013,193.02336
CHN,2014,204.36294
CHN,2015,209.47334
CHN,2016,218.65411
CHN,2017,229.05696
CHN,2018,230.70119
COL,2013,524.28189
COL,2014,601.62511
COL,2015,486.48318
COL,2016,351.2632
COL,2017,323.92081
CRI,2013,195.43603
CRI,2014,128.66939
CRI,2015,119.06451
CRI,2016,117.45619
CRI,2017,160.99451
CRI,2018,156.75312
HRV,2013,81.5684
HRV,2014,83.91586
HRV,2015,88.59859
HRV,2016,77.01463
HRV,2017,79.11366
HRV,2018,89.58755
CYP,2013,115.79598
CYP,2014,118.48899
CYP,2015,120.07784
CYP,2016,133.72065
CYP,2017,127.30758
CYP,2018,124.03797
ECU,2013,102.3786
ECU,2014,107.01433
EGY,2013,102.17741
EGY,2014,81.75201
EGY,2015,94.5507
EGY,2016,92.95617
EGY,2017,92.57983
EGY,2018,100.36518
EST,2013,96.7681
EST,2014,84.27015
EST,2015,90.85509
EST,2016,76.98504
EST,2017,77.60676
EST,2018,83.9278
GTM,2013,140.26785
GTM,2014,92.55666
GTM,2015,89.80935
GTM,2016,68.42774
GTM,2017,138.66945
GTM,2018,152.92046
HKG,2013,105.31614
HKG,2014,102.52325
HKG,2015,108.05885
HKG,2016,108.44219
HKG,2017,111.58026
HKG,2018,115.2931
IDN,2016,134.8594
IDN,2017,112.94433
IDN,2018,111.2438
KWT,2014,446.24108
KWT,2015,153.11918
KWT,2016,104.52126
KWT,2017,93.26397
KWT,2018,70.10113
LVA,2013,57.70891
LVA,2014,63.99632
LVA,2015,62.10441
LVA,2016,51.16359
LVA,2017,56.17696
LVA,2018,73.50433
LSO,2015,49.89439
LTU,2013,64.67831
LTU,2014,68.50322
LTU,2015,78.64182
LTU,2016,62.3351
LTU,2017,67.44557
LTU,2018,71.82584
MKD,2013,63.81979
MKD,2014,62.68555
MKD,2015,54.5813
MKD,2016,55.31865
MKD,2017,53.22501
MKD,2018,51.39272
MDG,2016,7.20085
MDG,2017,5.92734
MYS,2014,133.49055
MYS,2015,124.82255
MYS,2016,137.00459
MYS,2018,119.15111
MLT,2013,104.2847
MLT,2014,106.63506
MLT,2015,118.53499
MLT,2016,87.7859
MLT,2017,92.36298
MLT,2018,105.97988
MDA,2013,21.68239
MDA,2014,23.49102
MDA,2015,22.9519
MDA,2016,22.41865
MDA,2017,21.58272
MDA,2018,23.25124
PAK,2013,69.25234
PAK,2015,34.69064
PAK,2017,29.57466
PAN,2013,271.37405
PRY,2014,52.79166
PRY,2015,54.70213
PRY,2016,102.49512
PRY,2017,121.17066
PRY,2018,117.49813
PHL,2013,40.72717
PHL,2015,93.67564
ROU,2013,52.97094
ROU,2014,55.37511
ROU,2015,76.1554
ROU,2016,76.0119
ROU,2017,87.86873
ROU,2018,92.93829
RUS,2013,51.97434
RUS,2014,54.12871
RUS,2015,53.94482
RUS,2016,56.68568
RUS,2017,60.68686
RUS,2018,55.76713
SEN,2015,26.7894
SGP,2013,216.25503
SGP,2014,239.39412
SGP,2015,241.36644
SGP,2016,236.97187
SGP,2017,231.42307
SVN,2013,149.87952
SVN,2014,144.25807
SVN,2015,148.53657
SVN,2016,136.53833
SVN,2017,115.93434
SVN,2018,116.31467
ZAF,2013,183.44196
ZAF,2014,196.85129
ZAF,2015,185.85417
ZAF,2016,180.99825
ZAF,2017,174.79586
THA,2013,73.39014
THA,2014,65.79474
THA,2015,96.72031
THA,2016,90.07288
THA,2017,107.6208
TUN,2013,35.04878
TUN,2014,34.60326
TUN,2015,33.61374
TUN,2016,29.27478
TUN,2018,33.36984
UKR,2013,52.6299
UKR,2014,47.83756
UKR,2015,43.81296
UKR,2016,34.29475
UKR,2017,34.15202
UKR,2018,37.50392
URY,2013,87.36326
URY,2014,92.84396
URY,2015,97.9619
URY,2016,108.37418
URY,2017,129.00994
URY,2018,112.0936
MAC,2013,69.60293
MAC,2014,101.37052
MAC,2015,97.99391
MAC,2016,79.31825
MAC,2017,51.56191
MAC,2018,57.57399
SRB,2013,45.70111
SRB,2014,45.0696
SRB,2015,45.75061
SRB,2016,47.74458
SRB,2017,52.29262
SRB,2018,57.56324
AUT,2013,131.77255
AUT,2015,126.58813
AUT,2017,123.53007
BEL,2013,134.52742
BEL,2015,131.49258
BEL,2017,139.28239
CZE,2013,93.82378
CZE,2014,94.49958
CZE,2015,93.68708
CZE,2016,84.22517
CZE,2017,88.02118
CZE,2018,94.14422
DNK,2013,98.40831
DNK,2014,96.66885
DNK,2015,100.70359
DNK,2016,104.75893
DNK,2017,103.41094
FIN,2013,101.76082
FIN,2014,99.66797
FIN,2015,91.0875
FIN,2016,92.01262
FIN,2017,94.50085
FRA,2013,126.58232
FRA,2014,125.44889
FRA,2015,124.77136
FRA,2016,119.67833
FRA,2017,115.65693
DEU,2013,150.46315
DEU,2015,151.53908
DEU,2017,156.31331
GRC,2013,34.01196
GRC,2015,35.76348
GRC,2017,42.02733
HUN,2013,63.97174
HUN,2014,62.54547
HUN,2015,66.12697
HUN,2016,58.96676
HUN,2017,62.70316
ISL,2013,63.63971
ISL,2015,79.21852
ISL,2016,77.35937
ISL,2017,83.21082
IRL,2013,85.48188
IRL,2015,84.99021
ITA,2013,131.05348
ITA,2014,131.4797
ITA,2015,127.75972
ITA,2016,123.87636
ITA,2017,120.05685
JPN,2013,156.16387
JPN,2014,154.83544
JPN,2015,154.46676
JPN,2016,147.74397
JPN,2017,151.20186
JPN,2018,154.04812
KOR,2013,158.09438
KOR,2014,157.94904
KOR,2015,152.8898
KOR,2016,155.17488
KOR,2017,164.46211
KOR,2018,167.24042
LUX,2013,182.09381
LUX,2015,167.45541
LUX,2017,157.38717
NLD,2013,115.23812
NLD,2014,118.30554
NLD,2015,119.95015
NLD,2016,121.55034
NLD,2017,123.58318
NZL,2013,47.76026
NZL,2015,41.15088
NZL,2017,42.64093
NOR,2013,83.95062
NOR,2014,84.89075
NOR,2015,93.63859
NOR,2016,95.55756
NOR,2017,94.61252
POL,2013,57.51601
POL,2014,60.94654
POL,2015,65.78153
POL,2016,58.24353
POL,2017,46.25928
PRT,2013,38.87225
PRT,2014,37.93599
PRT,2015,36.17764
PRT,2016,35.90361
PRT,2017,36.62447
SVK,2013,40.23592
SVK,2014,43.06423
SVK,2015,61.43934
SVK,2016,49.46563
SVK,2017,57.38209
SVK,2018,41.08205
ESP,2013,73.25048
ESP,2014,71.87631
ESP,2015,72.0311
ESP,2016,70.80716
ESP,2017,71.67674
CHE,2015,173.75226
CHE,2017,173.20773
TUR,2013,58.91602
TUR,2014,59.63635
TUR,2015,61.65184
TUR,2016,67.82114
TUR,2017,67.38027
GBR,2013,73.89657
GBR,2014,73.36968
GBR,2015,74.21361
GBR,2016,74.02354
ARG,2013,54.6325
ARG,2014,49.9491
ARG,2015,54.48503
ARG,2016,45.52549
ARG,2017,47.91514
ARG,2018,39.69596
ARM,2013,13.07552
ARM,2014,13.75239
ARM,2015,15.78958
ARM,2016,15.44415
ARM,2017,16.65996
ARM,2018,15.39235
AZE,2013,17.38805
AZE,2014,17.27715
AZE,2015,18.73175
AZE,2016,17.49342
AZE,2017,16.54726
AZE,2018,17.1204
BLR,2013,50.94023
BLR,2014,42.44885
BLR,2015,41.37816
BLR,2016,40.56124
BLR,2017,47.92667
BLR,2018,49.10171
BIH,2013,74.25984
BIH,2014,40.88944
BIH,2015,36.49561
BIH,2016,34.41025
BIH,2017,26.65343
BIH,2018,32.2046
BWA,2013,210.43104
BRA,2013,112.54166
BRA,2014,112.06083
BRA,2015,105.31317
BRA,2016,87.02141
BRA,2017,72.69594
BRA,2018,73.57351
BGR,2013,37.68522
BGR,2014,43.238
BGR,2015,49.68362
BGR,2016,38.37533
BGR,2017,38.42518
BFA,2014,33.87032
BFA,2017,93.03199
KHM,2015,66.56245
CHL,2013,114.50042
CHL,2014,89.51141
CHL,2015,87.87836
CHL,2016,79.58217
CHL,2017,76.38271
COL,2013,174.54248
COL,2014,198.94318
COL,2015,159.98278
COL,2016,116.31321
COL,2017,107.25937
CRI,2013,76.69874
CRI,2014,86.13771
CRI,2015,67.61445
CRI,2016,77.82039
CRI,2017,79.06955
CRI,2018,71.51524
HRV,2013,47.68625
HRV,2014,47.85692
HRV,2015,50.87088
HRV,2016,46.31225
HRV,2017,45.1031
CYP,2013,46.20405
CYP,2014,49.38866
CYP,2015,48.50714
CYP,2016,55.13368
CYP,2017,55.84898
ECU,2013,59.63423
ECU,2014,59.76858
EGY,2013,43.95477
EGY,2014,39.94094
EGY,2015,46.03462
EGY,2016,45.81288
EGY,2017,45.27611
EGY,2018,48.98226
EST,2013,56.74744
EST,2014,47.18299
EST,2015,52.97455
EST,2016,48.78906
EST,2017,49.39189
ETH,2013,80.54628
ETH,2017,28.35211
GEO,2013,8.77263
GEO,2014,7.61044
GEO,2015,10.94983
GEO,2016,10.72259
GEO,2017,10.65652
GEO,2018,9.68042
GTM,2013,73.95445
GTM,2014,53.19538
GTM,2015,53.70659
GTM,2016,38.17767
GTM,2017,66.80836
GTM,2018,84.87086
HKG,2013,88.75497
HKG,2014,87.77528
HKG,2015,92.7921
HKG,2016,94.99865
HKG,2017,96.59849
HKG,2018,99.03189
IDN,2016,44.65945
IDN,2017,38.72778
IDN,2018,38.58403
IRN,2013,27.94732
IRN,2015,37.68837
IRN,2017,49.43078
JOR,2016,57.29176
KAZ,2013,33.92759
KAZ,2014,31.34509
KAZ,2015,32.98432
KAZ,2016,29.54767
KAZ,2017,27.82519
KAZ,2018,26.3341
KWT,2013,178.29425
KWT,2014,248.64796
KWT,2015,54.58781
KWT,2016,41.484
KWT,2017,36.51582
KWT,2018,28.04045
KGZ,2013,8.74175
KGZ,2014,7.7707
KGZ,2015,6.71105
KGZ,2016,6.51701
KGZ,2017,6.91873
KGZ,2018,6.26828
LVA,2013,28.08738
LVA,2014,30.21265
LVA,2015,28.66785
LVA,2016,21.79292
LVA,2017,26.06719
LSO,2015,20.9937
LTU,2013,30.60622
LTU,2014,32.09265
LTU,2015,37.14033
LTU,2016,29.94515
LTU,2017,31.41374
MKD,2013,31.20692
MKD,2014,28.76131
MKD,2015,25.82917
MKD,2016,26.59919
MKD,2017,24.15518
MKD,2018,24.70011
MDG,2014,2.36095
MDG,2016,2.24116
MDG,2017,2.13384
MYS,2014,96.90211
MYS,2015,97.04547
MYS,2016,92.80752
MYS,2018,91.12551
MLT,2013,60.62538
MLT,2014,62.28942
MLT,2015,68.8376
MLT,2016,53.5076
MLT,2017,55.7404
MDA,2013,17.49935
MDA,2014,18.81407
MDA,2015,18.35879
MDA,2016,17.99777
MDA,2017,17.42907
MDA,2018,18.77458
MNG,2013,33.54144
MNG,2014,34.94095
MNG,2015,25.24554
MNG,2016,34.385
MNG,2017,24.3413
MNG,2018,18.55777
MOZ,2015,37.29719
PAK,2013,34.5058
PAK,2015,23.72741
PAK,2017,15.89054
PAN,2013,65.4439
PAN,2014,200.90755
PAN,2015,178.20971
PAN,2016,186.91148
PAN,2017,191.0357
PRY,2014,32.9374
PRY,2015,33.67557
PRY,2016,51.96544
PRY,2017,63.03048
PRY,2018,60.17291
PHL,2013,28.26967
PHL,2015,49.94793
ROU,2013,35.65174
ROU,2014,36.41866
ROU,2015,48.78718
ROU,2016,49.34034
ROU,2017,56.24601
RUS,2013,62.05413
RUS,2014,64.4013
RUS,2015,63.8646
RUS,2016,65.63974
RUS,2017,69.25942
RUS,2018,65.0524
SAU,2013,353.18566
SYC,2016,31.29124
SGP,2013,192.96539
SGP,2014,215.56174
SGP,2015,219.12589
SGP,2016,215.18544
SGP,2017,210.1046
SVN,2013,107.75336
SVN,2014,101.75802
SVN,2015,103.77069
SVN,2016,98.2587
SVN,2017,76.58962
TJK,2013,10.88472
TJK,2014,10.51295
TJK,2015,9.8683
TJK,2016,9.81448
TJK,2017,11.57947
TJK,2018,10.08804
TZA,2013,165.03596
THA,2014,42.82085
THA,2015,53.09889
THA,2016,54.68579
THA,2017,66.97465
TTO,2013,17.34098
TTO,2014,25.10315
TTO,2015,25.93502
TTO,2016,24.03597
TTO,2017,21.27318
TTO,2018,17.46259
TUN,2013,20.74099
TUN,2014,20.4285
TUN,2015,19.5459
TUN,2016,17.64471
TUN,2018,19.38351
UGA,2014,34.87387
UKR,2013,42.19444
UKR,2014,37.64648
UKR,2015,35.00813
UKR,2016,23.78622
UKR,2017,24.24528
UKR,2018,27.14586
URY,2013,71.16038
URY,2014,75.16922
URY,2015,81.31666
URY,2016,90.53897
URY,2017,108.99274
URY,2018,99.79571
MAC,2013,33.06453
MAC,2014,44.75152
MAC,2015,44.63116
MAC,2016,53.085
MAC,2017,37.38905
MAC,2018,43.56036
SRB,2013,38.52045
SRB,2014,38.7189
SRB,2015,41.04254
SRB,2016,43.20752
SRB,2017,47.04268
SRB,2018,51.60525
MNE,2013,14.79107
MNE,2014,13.82968
MNE,2015,14.24032
MNE,2016,14.88821
MNE,2017,16.55604
BMU,2013,12692.0
BMU,2014,12240.0
BMU,2015,12981.0
BMU,2018,16512.272
BWA,2013,672450.0
PRI,2013,449337.0
PRI,2015,443300.0
SEN,2015,60656020.0
VNM,2013,13390600000.0
VNM,2015,18496100000.0
VNM,2017,26368582140.287
CZE,2013,6089302.76097
CZE,2014,6699445.80937
CZE,2015,6854793.6377
CZE,2016,6369185.52279
CZE,2017,7302392.28296
CZE,2018,8286917.92765
FIN,2013,7382833.51208
FIN,2014,7178161.61638
FIN,2015,6689667.48356
FIN,2016,6726682.89095
FIN,2017,7149077.70273
FIN,2018,7504359.54344
CHE,2015,17854924.82128
CHE,2017,19111530.82084
KHM,2015,62189.15788
CHL,2013,1532611.42336
CHL,2014,1517641.2804
CHL,2015,1552182.00081
CHL,2016,1527337.39685
CHL,2017,1556368.31974
GMB,2018,3549.83246
MLI,2015,111523.80552
MLI,2017,121445.03276
NIC,2013,28742.35683
NIC,2014,27123.75583
NIC,2015,35388.38959
TZA,2013,531654.79878
BRN,2018,77512.21439
KHM,2015,52850.58134
SLV,2013,24021.30652
SLV,2014,35869.84144
SLV,2015,56198.73305
SLV,2016,58209.76261
SLV,2017,74242.79329
SLV,2018,69285.13005
GMB,2018,3272.95555
IDN,2013,1883035.30994
IDN,2016,6309531.96009
IDN,2017,6432219.32178
IDN,2018,6431572.35433
IRN,2013,2795123.12872
IRN,2015,4768822.34179
IRN,2017,11154449.9464
JOR,2016,511558.1361
LSO,2015,2477.25636
PRY,2013,45629.63551
PRY,2014,53029.22031
PRY,2015,66846.00316
PRY,2016,84132.0496
PRY,2017,112446.36893
PRY,2018,114208.17874
PHL,2013,752672.74411
PHL,2015,1010891.65712
TZA,2013,505670.17711
UKR,2013,2769685.20966
UKR,2014,2209660.04805
UKR,2015,1884662.6478
UKR,2016,1515039.19288
UKR,2017,1439975.43272
UKR,2018,1564416.1831
VNM,2013,1484637.06079
VNM,2015,1982022.62359
VNM,2017,2684892.40655
DZA,2017,0.54297
BIH,2013,0.32132
BIH,2014,0.25725
BIH,2015,0.2186
BIH,2016,0.21594
BIH,2017,0.20048
BIH,2018,0.19485
BWA,2013,0.53728
CHL,2013,0.3887
CHL,2014,0.37503
CHL,2015,0.38073
CHL,2016,0.36934
CHL,2017,0.35608
COD,2015,0.40638
ETH,2013,0.60474
ETH,2017,0.27437
IDN,2013,0.0847
IDN,2016,0.24535
IDN,2017,0.23805
IDN,2018,0.22633
KGZ,2013,0.14914
KGZ,2014,0.12536
KGZ,2015,0.11903
KGZ,2016,0.11121
KGZ,2017,0.10707
KGZ,2018,0.10107
NIC,2013,0.10284
NIC,2014,0.08935
NIC,2015,0.10742
SEN,2015,0.5772
TZA,2013,0.51456
VNM,2013,0.37359
VNM,2015,0.44113
VNM,2017,0.52674
CHE,2015,2152.03194
CHE,2017,2260.1672
BWA,2013,79.02101
BRN,2018,171.61659
KHM,2015,4.00666
GMB,2018,1.55688
IDN,2013,8.52681
IDN,2016,25.74811
IDN,2017,26.03241
IDN,2018,26.34345
LSO,2015,1.5698
MLI,2015,6.39516
MLI,2017,6.56019
NIC,2013,4.74104
NIC,2014,4.41559
NIC,2015,5.68649
SEN,2015,17.15063
TZA,2013,10.96577
BWA,2013,77.53885
KHM,2015,3.40501
COD,2015,2.8833
ETH,2013,6.94203
ETH,2017,4.12065
GMB,2018,1.43545
IDN,2013,7.47814
IDN,2016,24.12303
IDN,2017,24.30454
IDN,2018,24.02794
JOR,2016,53.54227
MOZ,2015,3.35705
NIC,2013,4.25001
NIC,2014,3.81897
NIC,2015,4.74873
PRY,2013,7.00886
PRY,2014,8.03531
PRY,2015,9.9938
PRY,2016,12.41275
PRY,2017,16.37474
PRY,2018,16.4185
PHL,2013,7.61263
PHL,2015,9.89971
SAU,2013,415.14394
SEN,2015,15.11831
TZA,2013,10.42982
VNM,2013,16.35917
VNM,2015,21.38633
VNM,2017,28.38133
SWE,2013,225.82096
SWE,2014,212.9428
SWE,2015,232.16363
SWE,2016,230.90038
SWE,2017,243.90591
SWE,2018,241.07577
DZA,2017,76.54403
BRA,2013,222.29698
BRA,2014,225.11658
KHM,2015,131.94118
CHL,2013,260.07767
CHL,2014,200.07822
CHL,2015,189.86176
CHL,2016,169.97948
CHL,2017,170.81582
ECU,2013,120.83726
ECU,2014,129.79064
EGY,2013,133.01671
EGY,2014,102.70641
EGY,2015,122.93226
EGY,2016,115.04658
EGY,2017,110.52101
EGY,2018,122.64237
GTM,2013,161.89533
GTM,2014,108.42475
GTM,2015,108.57056
GTM,2016,82.18486
GTM,2017,166.22445
GTM,2018,187.63276
IDN,2016,143.9444
IDN,2017,120.97386
IDN,2018,121.96405
LSO,2015,65.10072
MKD,2013,82.24996
MKD,2014,82.42956
MKD,2015,71.55466
MKD,2016,76.43828
MKD,2017,75.45372
MKD,2018,75.47704
MOZ,2015,94.10442
PHL,2013,46.73571
PHL,2015,106.65141
ZAF,2013,207.55212
ZAF,2014,223.42746
ZAF,2015,212.20354
ZAF,2016,209.54313
ZAF,2017,204.1517
VNM,2013,29.46552
VNM,2015,39.67332
VNM,2017,53.25479
DEU,2013,187.34496
DEU,2015,194.74807
DEU,2017,215.73507
GRC,2013,43.19963
GRC,2015,46.07089
GRC,2017,57.42904
NZL,2013,63.37452
NZL,2015,54.49814
NZL,2017,60.89103
SWE,2013,142.37233
SWE,2015,142.45187
SWE,2017,166.63858
BIH,2013,100.72581
BIH,2014,55.9346
BIH,2015,50.11766
BIH,2016,48.91251
BIH,2017,38.97708
BIH,2018,48.76954
BWA,2013,214.45346
BRN,2018,134.58349
KHM,2015,78.32388
CHL,2013,156.46171
CHL,2014,123.35414
CHL,2015,119.26044
CHL,2016,107.70559
CHL,2017,107.98021
EGY,2013,57.22125
EGY,2014,50.17847
EGY,2015,59.85296
EGY,2016,56.69999
