"Data Source","World Development Indicators",

"Last Updated Date","2021-02-17",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Latin America & Caribbean","LCN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10814.6528499842","10993.3363407148","11113.365202946","11393.5270425679","11788.1925009089","11677.3636224174","11958.0619697672","12398.1906667572","12543.0717850953","12421.4827337842","12680.1399544774","12554.3763024841","12455.1850878939","12602.7699462192","13126.1271145614","13474.5221429271","13985.2209942044","14542.4770389325","14904.6490707392","14427.3461412295","15191.789841276","15709.6538185437","15949.5549144222","16244.7620864158","16326.2558692228","16278.1152335401","16130.6718783915","16290.8993860273","16399.0466379204","16375.5971551156","",
"Least developed countries: UN classification","LDC","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1521.49095122022","1501.55195962327","1465.99164669863","1424.73470592502","1393.96336295151","1436.38142871418","1480.06458200548","1508.72200001282","1527.39470413819","1555.40514485357","1582.8200496351","1627.66082202506","1667.22697411109","1715.32230052904","1785.48698676945","1882.61141789628","1980.7103325636","2097.28614177412","2196.44681468348","2255.53782489921","2342.65893965994","2405.16966128831","2494.71058313792","2581.88419131226","2673.17880792602","2747.55390885977","2813.52450866074","2893.70452578385","2968.81115783262","3045.90684802103","",
"Low income","LIC","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1669.25654226194","1612.72260405146","1500.8263337542","1447.02814973769","1382.11656163676","1402.2509866894","1429.96609589885","1450.85055710709","1451.01649182284","1458.62917294778","1455.85037456377","1491.85529752867","1507.11470866136","1540.96028063329","1586.62856539615","1654.63495684891","1724.16861212082","1816.25047554461","1890.44115281288","1940.84293270377","2017.06947435105","2053.53077246472","2111.37926167503","2179.00058295346","2246.75525551216","2304.05249384589","2358.5288920828","2403.71284746205","2435.46401438262","2475.65728455191","",
"Liechtenstein","LIE","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3878.30832837511","4008.13886195546","4137.05470397125","4376.12917452857","4577.86053812423","4790.34993916017","4938.71066652689","5225.5767407008","5443.48279654913","5647.5608860916","5949.97143880894","5816.47284604293","5999.25497559019","6302.21543423728","6589.46331448696","6944.22656373466","7419.41553371741","7865.36807271125","8274.17512000304","8507.59266654425","9126.86579479194","9827.53796836041","10712.3970326228","10990.0702704975","11428.1075684988","11890.5161786165","12287.4727088539","12584.1044231151","12864.6063465142","13078.0981150723","",
"Lower middle income","LMC","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2867.16509260967","2803.05857808267","2793.18957590758","2741.65529925948","2716.44788873839","2766.7469313977","2851.22023060529","2892.62623465375","2962.19727294117","3066.39498403246","3140.48932096775","3226.9129922552","3309.95312693038","3463.90112750914","3653.7487873953","3829.88365965728","4029.75723951146","4238.1844276191","4343.40978954793","4472.7442960273","4699.30883350058","4849.90735040625","5014.637827034","5207.58813129232","5421.01008093842","5643.43025940555","5889.74256199002","6134.15407261155","6372.43574571591","6540.42454252921","",
"Low & middle income","LMY","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4377.12813639029","4334.80339940848","4281.85473413791","4305.09257597978","4316.55533766621","4393.25036842645","4539.84306428542","4675.30220852835","4693.73302554589","4800.3386045604","4994.39311744236","5104.18674046487","5264.22490908203","5504.6326132006","5837.63691349397","6161.20587608405","6556.47352597496","7010.19060803411","7293.32017137573","7386.62238759037","7837.52020681169","8193.78295629723","8509.76768469092","8839.47798369776","9142.57456201579","9414.69638615523","9731.45927112558","10099.9609445032","10436.9380160298","10703.4112058981","",
"Lesotho","LSO","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1284.2481765197","1343.13533800616","1404.53240932085","1421.95424946062","1475.33845932284","1493.97333324696","1548.48064279519","1578.2893861639","1578.91337994214","1568.98028366233","1619.30565978966","1674.55997735916","1691.59277450489","1778.78669880595","1820.07955058746","1892.43574195623","1978.60841517995","2077.38341916589","2217.15838637397","2261.5063065251","2273.93257675614","2385.89418850276","2532.63027094535","2621.07094943545","2676.9749855703","2727.12065133602","2842.69860892527","2783.11566415418","2748.54374646881","2704.41526124965","",
"Late-demographic dividend","LTE","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5289.65267644387","5224.30751451035","5094.94782380556","5177.76685024557","5259.51314797586","5451.76009312353","5635.75255698628","5850.92976421368","5901.93384471081","6112.32475839739","6488.79627980603","6762.7545221431","7105.34879650096","7534.28582271262","8083.31395884447","8628.68323212377","9346.69366031721","10202.2427052038","10814.3362092639","11033.7390492777","11801.9927671206","12524.9077035603","13153.1833210206","13767.800208671","14338.3160268744","14841.2041482321","15359.0010532142","16030.6636699324","16757.3802623049","17424.8452358557","",
"Lithuania","LTU","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10674.3563325747","11310.6629551684","12341.4068231606","13360.4588833578","13301.9818637794","13890.9238980929","14919.8968357261","16055.5736096672","17896.7814316473","19287.8984684309","21120.4502237547","23051.4121041779","25917.9128683143","26870.4586091281","23138.7555915642","24019.2582654889","26051.5539036748","27418.2190620411","28680.3695429228","29951.2218569938","30846.437811935","32027.807415757","33869.7415315368","35540.6537723626","37278.3033447638","",
"Luxembourg","LUX","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67857.5404954768","72742.2020090841","73088.5136628003","75143.1912547892","76959.1222967327","76972.4366192327","76986.0903099016","80368.021374555","84172.4537787859","90086.1430493081","96207.2286509716","97475.8296869607","100144.202417864","100546.540938853","102708.212547114","104357.564987409","108024.838026429","115256.016699066","111765.450698127","104932.811953115","108047.346867064","108355.582583156","105411.464570926","106767.27500452","108760.916030081","110798.736179667","113396.753759561","112666.769445095","113952.357894692","114323.405400169","",
"Latvia","LVA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9536.64692086983","9892.48532567057","10877.1965889322","11676.4794166588","12094.5825421547","12904.3764868676","13898.6408700306","15056.9775967088","16485.5033070323","18083.2519960228","20240.2291018432","22875.1646921232","25375.1430753236","24789.9996265413","21608.8539979281","21091.0218142024","22867.9731931828","24137.8023851873","24961.3462470278","25468.0576903373","26706.2627601831","27590.9833841116","28741.4751888616","30131.9791481176","30982.1747279165","",
"Macao SAR, China","MAC","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48452.8179912202","48831.1992914707","53998.9959580254","55589.5333901811","56787.6924367226","57485.9021714326","56101.0582810951","54832.0499600516","51270.2555292724","49011.7132484486","50689.7304446766","50944.5323185005","54156.7780522293","58976.977847764","72944.409423767","76985.0838189597","85302.1564093091","95553.4495203741","96739.3276023371","95939.3408220652","117537.959653532","139736.925307745","149070.677390841","161938.749262015","156514.133849784","120294.895761936","117335.587799768","126918.226521718","131908.154163198","123965.286431892","",
"St. Martin (French part)","MAF","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3818.6086390085","4020.25246779485","3866.38089361836","3772.11369382254","4103.53355944187","3822.15427811909","4233.28228222871","4110.73889505377","4351.45493770626","4343.66576672384","4372.64766268323","4636.15202345404","4723.94601769485","4946.48226767752","5122.99099964676","5229.77520682845","5560.40328268073","5689.63392913838","5955.17458822986","6131.70757049651","6284.12011608832","6525.13646130802","6628.26704997325","6831.11480662597","6915.10292245736","7129.68626960028","7109.24290612405","7314.15448711835","7437.63753502891","7514.72088116626","",
"Monaco","MCO","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5696.15835872764","5372.13850162898","5480.85433270117","5124.35489581344","4959.53512792718","5074.37706419218","5395.96732756623","5830.3391258524","6232.66704790333","6710.46912061356","7231.32842221528","7599.52478276726","7845.66940111052","8473.7479217792","7975.38414539473","8550.170639047","9052.86654300804","9000.65892487276","9817.29629671112","10314.4096500359","10360.8295911083","10942.5508739575","11651.3174546862","12373.0380876472","13049.512321295","",
"Madagascar","MDG","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1853.0516242955","1686.15550819393","1656.34449424847","1641.21181858037","1591.41988634964","1569.03756805783","1553.57590592694","1560.97449717004","1571.62911217388","1594.47657398095","1614.38228216211","1658.93570356297","1409.39583978608","1501.27414338049","1533.69865717892","1559.87455072564","1596.75287970833","1639.88193390421","1700.6961765873","1587.56688082356","1553.40472203892","1534.93991765458","1538.5163968759","1531.77886750918","1540.74547743344","1546.76653557617","1565.86692410116","1584.42267833676","1613.10451399018","1647.02116039593","",
"Maldives","MDV","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10598.209008847","11208.6227453244","11935.3694399144","12609.4250069603","13139.883969158","13358.4915257775","12522.078258562","13072.4385562028","14452.4733179808","14901.9826742839","12607.56615998","15517.0622157321","16330.9459464877","17448.780425206","15731.8580847344","16305.6205356932","17015.7260229575","16708.876931544","17133.7269770455","17568.5310418563","17284.6098897487","17583.8516914958","18058.4355544915","18795.8219153806","19531.1896917454","",
"Middle East & North Africa","MEA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10623.1250637351","10806.1158092483","11097.1382045406","11086.8867584952","11084.9313131719","11100.4478838754","11387.8370334707","11523.9607405481","11831.3241815091","11819.0899383867","12245.8183132014","12182.2415184342","12153.3896654402","12594.2169226768","13303.6722399301","13691.215026586","14180.7842984223","14599.1379603499","14958.2908087415","14764.3498684637","15166.3988732315","15412.7315810236","15652.5426951457","15747.823900136","15909.4235279645","16054.0260435306","16564.6375905357","16561.2261669018","16468.2787836622","16292.9057133694","",
"Mexico","MEX","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14998.031648471","15343.2873255585","15601.5324696051","15626.1712614207","16119.8113386968","14857.3492625999","15610.980107657","16421.7462787459","17009.9022695328","17222.1581418254","17814.7701714794","17495.3685135009","17249.9203436728","17262.385535499","17693.0532237514","17846.8971164882","18379.5267568773","18523.3590690205","18457.1134264157","17225.2548436832","17848.3249422511","18245.8358480256","18655.846258048","18661.3402959508","18949.4798369704","19332.0742680165","19603.3088695149","19785.905008208","19993.7173867802","19765.9160789938","",
"Marshall Islands","MHL","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3383.37786270275","3307.08556915488","3482.72880027865","3648.49394574303","3833.40106787427","4128.35151264878","3697.44036742852","3464.80691755345","3442.83232209882","3395.10231248152","3418.70049311815","3604.55008883931","3671.7223513533","3539.00365257486","3505.7058631369","3535.05828066985","3526.1971190633","3605.48036951901","3354.63735248251","3398.47389242374","3647.71945131929","3609.57117382816","3512.45531249494","3628.89519875011","3579.63342069611","3620.1345133874","3648.63509023852","3775.52497269638","3888.60127389018","","",
"Middle income","MIC","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4598.83339431595","4559.12535234774","4511.21701500358","4542.30629371573","4561.51175657439","4646.4120276062","4806.10766784444","4954.38505655947","4978.04669405766","5096.71034708574","5310.93933990067","5432.7569489978","5610.71581830533","5875.42410324545","6240.80105925358","6595.48995994648","7029.20283164499","7526.4157854248","7839.69907233569","7947.50537474316","8445.25526036984","8842.88727906572","9195.47484655998","9563.12931751588","9902.46217781738","10209.5824607364","10567.3163213792","10984.2861536618","11369.2845037782","11677.3725585671","",
"North Macedonia","MKD","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11414.431458577","10725.7949037115","10045.0230390975","9316.42822655259","9163.36810662432","9054.14432425971","9132.9355980087","9217.39847355133","9469.82586148385","9820.50944141111","10214.6554492118","9862.4594874845","9980.03927696098","10179.508777535","10636.5465296028","11121.5902024674","11676.7112164061","12418.7870857054","13086.3873943089","13028.5801009732","13455.109418461","13758.3429356567","13683.7544683893","14071.9029678917","14570.602334537","15121.1230668713","15541.2128065066","15699.8942100855","16147.7299769126","16660.4501091895","",
"Mali","MLI","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1414.88680944251","1547.0843068667","1460.948094124","1468.00679150993","1483.07001803867","1457.57306002779","1520.4575463946","1553.33307122179","1628.01480986671","1675.17058061955","1627.73276381072","1823.84117356274","1824.60162098503","1930.20688552214","1899.08325690493","1958.81765800022","1983.70555095442","1985.62211848941","2012.28140430686","2041.32993756915","2082.96179622555","2085.42111798819","2007.80605027695","1995.15803872227","2075.39982350307","2139.73556093567","2198.56270635846","2246.80166869684","2283.71019370739","2321.59444515647","",
"Malta","MLT","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18062.5219155931","18682.2518111324","19357.886205408","20024.2690966896","20958.9207700968","22133.398349642","22819.1449771518","23837.656895301","24897.1376107108","25918.1612487038","27494.8819250826","26968.5751088952","27454.9467978378","28386.1595791893","28235.6991771737","29005.5975941623","29625.5458284916","30932.0131839373","31907.2996491199","31308.5816256448","32882.3071326312","32896.206915891","33944.1705701275","35302.8894476336","37246.5521006602","39862.5310746395","40476.6285959828","42539.7363542404","43207.267715902","43707.5401568969","",
"Myanmar","MMR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","619.6451444775","607.457440147845","658.107935092824","689.908458436841","733.066002506079","774.746265744315","814.44628538076","849.48656344612","887.804748035092","972.821899269472","1093.78813700429","1204.83340739143","1336.22277379468","1507.09545874672","1696.88176040742","1911.95624379204","2146.56788971431","2388.44881261163","2617.13817405702","2874.78022672894","3129.92081158617","3279.6652955209","3491.18503174438","3753.32230518101","4020.03736896739","4268.50051474339","4482.92451777193","4739.91011751543","5029.18087568836","5142.15416557764","",
"Middle East & North Africa (excluding high income)","MNA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6892.00906909536","6680.90887982089","6814.2082782291","6830.63960772848","6792.27659018768","6834.91528004811","7096.31868708343","7193.34290187399","7516.30998978659","7702.74435737148","7916.85326634521","7968.23356261878","8092.44830523102","8200.48034767518","8657.50255054333","8892.32688841713","9228.82016510603","9636.6203362333","9846.05808707312","9948.69470050994","10274.1512075624","10094.0043104875","10154.1114167046","10151.6099065989","10213.2539108051","10218.2112903326","10780.7529467742","10930.1586551747","10789.5813731759","10650.2420037202","",
"Montenegro","MNE","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12619.4228120347","13278.251474984","12063.0691741452","12458.6316017703","12545.078482648","12732.7993137912","12996.9302762157","13548.1504514048","14093.6805302268","15281.9970243281","16300.1962090374","17446.5280928347","16400.2638721517","16817.8640012692","17342.588588237","16856.0218425434","17437.2118164408","17731.0301322454","18321.8975567003","18857.9029746773","19745.1129811527","20752.62045173","21598.9108346512","",
"Mongolia","MNG","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4983.7644404556","4481.20866238237","4020.04616859719","3858.79094487349","3911.26633224326","4128.90662525462","4187.39386700715","4314.86580386339","4421.25456963166","4517.57256017664","4528.95405730278","4619.95813535682","4791.71827663341","5074.41848914565","5551.46714628438","5883.37170075923","6305.8182724406","6858.32792630431","7360.68740559009","7153.4321003866","7479.79740248469","8613.29807861083","9488.33960673232","10383.7512787824","10980.3351999295","11022.9564768149","10940.4150684867","11311.7938212007","11915.5792987969","12316.7875535979","",
"Northern Mariana Islands","MNP","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","471.325102529694","481.896747032505","436.720307785616","464.018487115366","475.249786860904","469.189231245304","506.151915629689","548.347527707989","587.863615754211","640.252070420126","630.701542419355","687.149274899305","729.289665948042","756.594164872718","792.727154770627","821.3458943592","875.916514842109","917.795367493961","958.283424091559","991.32318112178","1027.20857096279","1073.47871079443","1120.12960724884","1165.40943650463","1217.09021012877","1262.6130810912","1273.78308400731","1283.65986980986","1289.73800312041","1281.39183591827","",
"Mauritania","MRT","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4640.93461500718","4602.72504811889","4569.20765399639","4714.614203684","4454.84680833008","4769.41847416714","4920.8786889153","4604.14155637032","4613.2653590302","4660.66878415281","4361.21019629736","4210.78614638886","4152.63484075923","4317.48922836358","4395.5219835413","4638.01211478001","5333.61496423344","5080.63793673467","4919.83892920256","4783.63572541827","4767.38418810482","4822.16635966907","4891.05870286131","4946.03868648351","5008.68570717467","5127.43608403623","5045.89430021246","5077.19547171931","5042.42318244102","5197.07454672251","",
"Mauritius","MUS","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7989.52989598513","8254.31621126342","8676.97388561326","9010.48448114771","9252.7159082195","9566.82492083429","9998.61711434942","10435.7983653154","10953.6768847833","11097.6902028741","11890.5886483671","12191.9274175312","12303.1068475908","12938.1526777756","13413.9932626868","13571.8356011585","14165.9544855364","14909.1708552865","15655.6043211354","16131.7069751994","16797.8172363943","17454.7800781809","18014.9911490937","18579.3741551896","19240.2247080161","19897.4753965644","20646.9330000973","21415.1161096211","22208.1381171868","22870.2862495308","",
"Malawi","MWI","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","671.432470411153","715.156470035059","656.856219514616","718.71028361782","642.772465970418","742.77628711249","782.936592127014","793.461458700127","801.914058258885","803.321279422974","794.432354423937","736.205808179621","730.717731176299","753.967748969893","775.346131722851","780.135988276252","794.908810441122","847.182665730174","886.258715205968","932.867634789002","968.779611645394","987.12042259393","977.391713756947","999.441322243786","1027.20849641169","1027.22960578314","1024.60107233856","1037.54586753623","1042.52636785799","1059.72349010988","",
"Malaysia","MYS","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10306.0820868861","10991.0704694263","11663.6295327539","12500.5060926106","13315.4276769733","14260.0940839702","15290.9188073908","15995.7172601396","14448.7365264128","14965.6143958908","15917.0537354015","15652.0118140523","16155.6016212127","16751.4084975547","17538.4822176703","18114.1469289132","18752.5407834934","19546.9837220118","20103.5019232228","19442.9839476438","20536.367417243","21289.262740357","22132.2397658492","22855.9892503443","23906.2662008721","24787.8262023108","25541.6439877139","26661.1877010899","27557.6544645347","28364.4869745594","",
"North America","NAC","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39868.8596393144","39232.9083739499","39976.8524345763","40545.1705679167","41685.1091663578","42304.5212418287","43322.4671868907","44426.2494559634","45838.2248616934","47457.7810868727","48906.7928391509","48919.6839014732","49364.9067150556","50376.2391906523","51812.0776465092","53197.3291048741","54242.9010761215","54948.205412522","54400.2495355208","52525.6213363534","53435.111680897","53930.4977803882","54701.3805306024","55329.3163181224","56315.1732870602","57423.204864869","57892.4787587767","58896.5935871592","60206.3807060306","61132.1038785698","",
"Namibia","NAM","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5851.9553662945","6143.3761897087","6408.93205916249","6152.98728212025","6115.03075546484","6212.78306662085","6274.1776006168","6405.50505594689","6487.94013359067","6584.03016674583","6697.34360469159","6668.10402781946","6882.31073995526","7068.7579836958","7816.97251841058","7888.2608974112","8304.8340358996","8597.63252452035","8666.16827064184","8534.56628584114","8888.4131192552","9177.11863195037","9474.33746871317","9832.79952618449","10216.3521692592","10487.500023193","10266.7452544299","10050.501278454","9931.97291178278","9637.18035071001","",
"New Caledonia","NCL","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1124.92246598496","1084.5575090232","1070.35319199243","1038.2241247538","1021.95302076698","1011.5412408224","977.903893538535","958.543728989969","1017.39929859869","979.480976060748","933.346705371935","965.41712943655","976.454850739704","961.523598587067","929.883919703551","961.540382179067","981.158045183196","974.682510080353","1011.10342980884","992.409977373669","1036.90430530082","1020.99735264262","1085.54392613058","1099.43414738143","1127.61554057007","1132.33120491778","1151.65515929606","1163.68325867675","1200.96620292604","1224.51047167826","",
"Nigeria","NGA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3259.64303734995","3189.08907136026","3253.69435617499","3108.67465771846","2977.09019328578","2901.76833466085","2949.20009022961","2961.1984170309","2962.89221435385","2906.72377252035","2977.04154757664","3075.00313052884","3458.07074713787","3619.14029021986","3854.00800694811","3997.43969304272","4130.40321933093","4288.27013112096","4458.6222651729","4690.37963135957","4932.33498667095","5056.89242663648","5131.37374987434","5329.12306787399","5516.38650439616","5514.77045532312","5284.8919491207","5190.35438635709","5155.07454617157","5135.49957097093","",
"Nicaragua","NIC","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3454.28703338539","3371.69827831334","3309.54363433257","3224.15569010981","3261.2393908183","3384.85958906998","3531.74080412879","3606.3594412422","3677.00936200101","3872.32814535559","3968.92051927789","4026.02424889927","3998.89593145562","4043.30846722307","4200.30177440683","4320.77512283701","4438.91507118784","4600.56983194604","4693.65662623798","4477.40706051656","4611.84028792174","4837.55980244939","5083.39372016495","5263.48609086696","5443.34174009736","5630.39746422373","5811.91059488114","6004.01729603435","5694.92447973634","5407.12069988083","",
"Netherlands","NLD","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36577.8658469247","37175.9339239863","37525.393279066","37733.3776303036","38617.1568283148","39624.2820145051","40821.8479994322","42370.3765425754","44073.8787354131","45985.527889255","47573.6556871606","48314.5954551575","48111.4964821812","47959.5652667536","48741.875973917","49625.4195662187","51260.5522489985","53078.9483179977","54020.2273850421","51772.4249282435","52199.1642417583","52762.1991860152","52025.6814455953","51804.9995897379","52353.6669901678","53143.2996454188","54019.8003484047","55264.5703604103","56239.9553565804","56849.3769102137","",
"Norway","NOR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42271.1666491413","43367.9713026636","44659.6023996546","45657.7342935487","47693.5916119902","49418.2847073541","51640.5887497929","54075.5787553008","55165.3126603584","55891.6780850002","57309.8186146654","58203.5932330281","58727.7959649799","58915.7056929217","60893.4109927095","62067.9707102713","63047.6407367516","64267.0006960529","63773.3537253509","61886.5644978857","61549.4100035334","61352.4568450381","62188.6599848458","62076.5860378391","62589.3735479552","63188.6672771731","63305.6040225065","64255.2826486677","64655.6875236483","64962.262265631","",
"Nepal","NPL","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1409.06955849567","1460.18127787254","1479.51917093862","1495.11157583323","1575.58604475097","1589.7985954912","1635.52371140234","1680.48265169523","1695.65187793656","1736.42872445297","1810.87786476986","1866.15164259314","1839.79073116124","1885.2843810017","1947.28571064744","1989.58517802283","2031.1076963676","2075.25132358654","2178.48762238477","2258.86210138647","2356.29231641416","2434.37701139569","2555.64352842764","2668.27665073105","2829.23339391927","2911.54830373311","2902.24921696851","3099.30608193814","3252.74332832222","3416.79128158645","",
"Nauru","NRU","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5582.10407456986","5612.14281108648","5964.99120978921","4595.01903638873","5588.31205605002","6066.8983943573","6696.52986190429","7328.09579349584","7984.58089831031","9906.48276770759","11446.2610367345","11278.3519569972","11167.3192780034","10666.9386144861","11470.587945424","11582.7318383806","",
"New Zealand","NZL","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28135.6521415437","26512.6452137333","26525.0730684653","27900.4153014879","28941.4209458157","29867.4630642884","30461.9203326548","30680.9402685819","30652.6409528481","32154.1299239368","32894.3848647315","33833.9393754117","34805.5602884507","35678.0533262587","36567.6002238051","37357.7209663552","37955.6029145979","38757.8552718713","38034.454519548","37601.1428289373","37764.0361135503","38361.1941936905","39005.8918354387","39724.8780214869","40548.0796576142","41229.2594755746","41857.4780263016","42274.4068831256","43167.6583305366","43695.1509933451","",
